Ticket_ID,Created_Date,Resolved_Date,Priority,Department,Category,Status
TCK-5688,2025-06-21 18:16:46.071473310,2025-06-22 14:11:54.254200131,Medium,Operations,Hardware,Closed
TCK-5689,2025-03-08 20:35:40.800457981,2025-03-09 07:13:47.680052799,Medium,DevOps,Hardware,Resolved
TCK-5690,2025-05-30 07:00:32.224533848,2025-05-31 00:41:45.250729854,Low,HR,Database,Closed
TCK-5691,2025-02-04 08:13:21.312680243,2025-02-05 03:48:57.954379670,Low,HR,Access,Closed
TCK-5692,2025-05-26 07:00:59.786189140,2025-05-26 12:47:43.606322424,High,  HR ,Access,Closed
TCK-5693,2025-04-29 08:22:27.609553216,2025-04-29 19:24:22.070828229,Low,Operations,Access,Resolved
TCK-5694,2025-02-04 16:39:07.024166754,2025-02-05 07:25:44.784687772,Low,HR,Database,Closed
TCK-5695,2025-02-24 10:49:01.591385153,2025-02-25 15:40:16.376532340,None,DevOps,Software,Resolved
TCK-5696,2025-01-24 17:15:00.859461104,2025-01-25 16:35:26.696680405,Low,Operations,Network,Closed
TCK-5697,2025-03-10 22:25:02.956072200,2025-03-11 15:11:27.742483146,Medium,Operations,Hardware,Resolved
TCK-5698,2025-02-06 15:45:43.666749210,2025-02-07 07:45:35.730283519,Critical,IT Support,Hardware,Closed
TCK-5699,2025-04-26 22:04:16.174861124,2025-04-28 00:28:19.833478383,Medium,DevOps,Software,Closed
TCK-5700,2025-06-29 00:15:43.380838130,2025-06-29 05:27:41.341303198,High,IT Support,Network,Closed
TCK-5701,2025-01-03 03:52:46.504286475,2025-01-03 08:52:26.846750912,None,IT Support,Access,Resolved
TCK-5702,2025-04-08 08:46:24.936244069,2025-04-09 10:46:25.823062923,High,Operations,Hardware,Closed
TCK-5703,2025-04-14 06:14:22.925082199,2025-04-15 00:30:29.792335941,Medium,Operations,Access,Closed
TCK-5704,2025-06-14 13:22:55.097115986,2025-06-15 08:52:33.019136376,Medium,  HR ,Access,Closed
TCK-5705,2025-04-02 01:56:34.966295413,2025-04-02 21:14:13.994721285,Medium,HR,Database,Closed
TCK-5706,2025-04-08 20:47:24.478317756,2025-04-09 05:42:51.004079958,High,Finance,Database,Closed
TCK-5707,2025-03-26 21:32:24.366259100,2025-03-27 02:20:48.729989470,High,IT Support,Network,Closed
TCK-5708,2025-02-18 09:39:59.744540158,2025-02-19 00:22:26.904945576,High,Finance,Hardware,Closed
TCK-5709,2025-01-11 02:02:45.080287105,2025-01-11 14:00:54.328695671,Medium,Operations,Database,Resolved
TCK-5710,2025-03-15 13:24:04.273727371,2025-03-16 00:54:33.979189775,Medium,HR,Network,Closed
TCK-5711,2025-01-10 11:11:42.560735032,2025-01-11 10:35:49.362509487,Low,HR,Software,Closed
TCK-5712,2025-04-10 02:07:38.885133954,2025-04-10 17:36:13.426860534,Low,IT Support,Access,Closed
TCK-5713,2025-02-25 07:30:30.739704143,2025-02-26 04:40:15.507720403,High,Finance,Hardware,Closed
TCK-5714,2025-04-07 01:09:44.548523453,2025-04-07 17:02:13.735996534,Low,Operations,Hardware,Resolved
TCK-5715,2025-01-25 04:09:46.390273943,2025-01-25 14:08:32.306950651,Low,HR,Network,Closed
TCK-5716,2025-06-17 20:57:41.227178522,2025-06-18 15:46:56.308091782,High,  Operations ,Database,Closed
TCK-5717,2025-06-11 00:19:54.379688588,2025-06-12 10:38:07.011311305,Low,DevOps,Access,Closed
TCK-5718,2025-02-04 04:47:05.711113928,2025-02-05 02:02:15.109466645,Critical,HR,Access,Resolved
TCK-5719,2025-03-03 19:40:45.493788442,2025-03-05 17:53:23.214349948,Low,DevOps,Hardware,Resolved
TCK-5720,2025-04-21 10:17:19.587841986,2025-04-21 14:46:48.926679495,Critical,HR,Hardware,Closed
TCK-5721,2025-01-18 05:21:51.896021454,2025-01-18 13:14:24.745480430,Medium,IT Support,Access,Closed
TCK-5722,2025-03-05 19:43:58.753998377,2025-03-06 12:42:51.644315279,Low,IT Support,Software,Resolved
TCK-5723,2025-02-15 04:48:18.284609182,2025-02-15 16:12:41.731117777,Medium,HR,Network,Closed
TCK-5724,2025-06-14 19:01:56.165002066,2025-06-15 10:03:24.628449052,Critical,IT Support,Software,Closed
TCK-5725,2025-06-03 10:50:45.415569718,2025-06-03 18:08:18.253870925,Medium,IT Support,Database,Resolved
TCK-5726,2025-04-15 08:52:38.792182264,2025-04-16 18:42:39.087960816,Medium,DevOps,Software,Closed
TCK-5727,2025-04-04 15:53:46.231026721,2025-04-05 05:46:23.180140405,None,Finance,Software,Closed
TCK-5728,2025-06-17 12:44:07.556770018,2025-06-18 02:52:33.652953308,Low,  Finance ,Database,Closed
TCK-5729,2025-06-17 20:05:16.880886536,2025-06-18 08:18:17.356311288,High,IT Support,Network,Closed
TCK-5730,2025-06-24 11:30:22.109469022,2025-06-25 00:42:58.165825881,Low,IT Support,Access,Resolved
TCK-5731,2025-01-23 13:38:12.405650534,2025-01-23 22:14:59.451435884,Medium,IT Support,Software,Closed
TCK-5732,2025-01-29 21:36:35.072988823,2025-01-30 10:52:18.664164060,Low,Finance,Network,Closed
TCK-5733,2025-05-02 19:30:09.137869596,2025-05-04 03:11:20.396434919,Medium,DevOps,Database,Resolved
TCK-5734,2025-04-08 10:59:48.980236309,2025-04-09 13:37:19.825724718,Low,HR,Network,Closed
TCK-5735,2025-01-04 07:46:21.752899605,2025-01-05 04:05:25.982800488,Low,IT Support,Software,Resolved
TCK-5736,2025-01-12 03:43:55.759709005,2025-01-12 19:05:45.644287591,Medium,Operations,Access,Resolved
TCK-5737,2025-06-09 20:30:26.104888938,2025-06-10 02:41:58.417318703,Medium,HR,Database,Closed
TCK-5738,2025-06-06 09:31:18.612228536,2025-06-07 07:08:15.432746517,Medium,HR,Database,Closed
TCK-5739,2025-03-06 07:24:37.378882494,2025-03-06 23:05:25.615668035,Medium,Operations,Software,Resolved
TCK-5740,2025-06-10 09:20:19.194503674,2025-06-12 00:35:53.392408076,Low,  Finance ,Network,Closed
TCK-5741,2025-04-17 20:40:34.757036168,2025-04-18 06:27:32.010631269,Critical,IT Support,Access,Closed
TCK-5742,2025-05-26 01:30:44.622437962,2025-05-26 06:58:38.228745228,Medium,IT Support,Database,Resolved
TCK-5743,2025-03-18 22:30:08.018683652,2025-03-20 06:25:05.840823302,Low,DevOps,Software,Closed
TCK-5744,2025-01-21 09:52:50.786868020,2025-01-22 02:13:51.225357828,Medium,IT Support,Software,Closed
TCK-5745,2025-03-20 01:42:03.278270844,2025-03-20 09:35:24.240175467,High,IT Support,Hardware,Resolved
TCK-5746,2025-03-24 07:32:06.458447756,2025-03-24 12:36:06.101724076,Low,IT Support,Hardware,Closed
TCK-5747,2025-04-10 04:04:44.102609057,2025-04-10 07:55:11.859274359,Low,IT Support,Network,Closed
TCK-5748,2025-01-20 00:07:02.351089664,2025-01-20 09:46:09.359056739,High,HR,Software,Resolved
TCK-5749,2025-06-28 10:51:21.774147558,2025-06-29 06:48:48.772288687,Medium,Finance,Network,Closed
TCK-5750,2025-02-13 22:40:15.837189007,2025-02-14 20:04:04.329084473,Medium,HR,Network,Closed
TCK-5751,2025-02-05 17:44:46.979808869,2025-02-06 01:51:14.790386955,Critical,HR,Access,Closed
TCK-5752,2025-04-05 19:47:18.994047525,2025-04-07 10:55:57.471098085,Low,  Operations ,Hardware,Resolved
TCK-5753,2025-04-07 16:44:21.605949308,2025-04-08 01:57:47.569935827,Medium,Operations,Network,Closed
TCK-5754,2025-03-21 04:01:32.114782615,2025-03-25 07:28:59.055177045,Low,DevOps,Access,Closed
TCK-5755,2025-05-19 22:34:26.659650358,2025-05-23 00:02:04.098948348,Low,DevOps,Access,Closed
TCK-5756,2025-04-03 23:56:49.240131229,2025-04-04 09:04:07.133482197,Low,IT Support,Hardware,Closed
TCK-5757,2025-04-20 17:53:03.718414792,2025-04-21 04:38:00.645586210,Medium,Finance,Hardware,Closed
TCK-5758,2025-05-11 06:35:03.785861882,2025-05-11 20:23:46.595739573,Low,HR,Software,Closed
TCK-5759,2025-01-05 12:06:30.379521253,2025-01-06 13:39:23.886775724,Medium,DevOps,Network,Resolved
TCK-5760,2025-04-13 17:10:58.326940536,2025-04-14 00:41:30.620215858,None,HR,Access,Closed
TCK-5761,2025-06-09 03:43:12.416543600,2025-06-10 15:34:31.577059985,High,DevOps,Software,Resolved
TCK-5762,2025-01-04 03:07:09.729976348,2025-01-04 19:20:57.155695988,Low,Finance,Network,Closed
TCK-5763,2025-03-14 22:23:12.078312547,2025-03-15 04:19:55.420470384,Low,IT Support,Network,Closed
TCK-5764,2025-06-16 17:18:09.305601068,2025-06-17 09:33:35.023864954,Medium,  Operations ,Software,Resolved
TCK-5765,2025-03-05 13:37:37.264298028,2025-03-06 12:52:56.321450083,Medium,DevOps,Access,Closed
TCK-5766,2025-03-24 13:42:30.673962146,2025-03-28 05:20:00.411408616,None,DevOps,Software,Closed
TCK-5767,2025-06-26 16:15:31.744625152,2025-06-26 22:45:41.262640587,None,IT Support,Network,Closed
TCK-5768,2025-02-05 21:04:44.654399323,2025-02-07 03:37:17.046025761,Medium,Finance,Software,Resolved
TCK-5769,2025-01-12 17:54:08.701272092,2025-01-13 09:10:26.918488583,Low,HR,Software,Closed
TCK-5770,2025-06-04 16:42:20.133075004,2025-06-05 02:50:42.427573595,Critical,IT Support,Network,Closed
TCK-5771,2025-06-06 07:46:12.986534756,2025-06-07 01:22:05.844007765,High,HR,Hardware,Closed
TCK-5772,2025-03-26 23:22:34.484943565,2025-03-27 12:34:59.680889750,Medium,IT Support,Access,Resolved
TCK-5773,2025-04-03 13:22:29.977470756,2025-04-04 17:21:58.900097058,Medium,Finance,Network,Resolved
TCK-5774,2025-05-31 10:41:00.660296586,2025-06-01 02:34:24.653518012,Medium,HR,Hardware,Closed
TCK-5775,2025-05-13 22:34:37.314696846,2025-05-14 23:48:14.224288051,Critical,Finance,Software,Closed
TCK-5776,2025-02-17 17:26:37.282478949,2025-02-18 01:22:31.112623738,Low,  IT Support ,Hardware,Resolved
TCK-5777,2025-01-04 00:58:45.458072255,2025-01-04 09:58:49.295964220,High,HR,Network,Resolved
TCK-5778,2025-03-28 08:18:16.927721703,2025-03-28 16:32:59.670338260,Low,IT Support,Network,Closed
TCK-5779,2025-06-04 14:30:04.495439414,2025-06-05 00:05:27.769139209,Critical,IT Support,Software,Closed
TCK-5780,2025-06-11 06:00:20.891885402,2025-06-11 16:23:56.288251251,Medium,IT Support,Network,Resolved
TCK-5781,2025-06-22 02:53:49.816928346,2025-06-22 12:11:56.317695768,Low,IT Support,Database,Closed
TCK-5782,2025-06-08 07:42:47.471353974,2025-06-08 23:44:02.718928719,Low,Operations,Hardware,Closed
TCK-5783,2025-04-15 09:47:17.371996026,2025-04-15 18:02:56.394051711,Medium,IT Support,Database,Closed
TCK-5784,2025-03-22 00:41:46.279319840,2025-03-22 11:27:44.875487959,Low,HR,Database,Resolved
TCK-5785,2025-05-20 11:21:04.813298310,2025-05-21 03:57:31.786965325,Medium,HR,Hardware,Closed
TCK-5786,2025-05-14 04:01:46.057653756,2025-05-15 07:47:04.765713777,Low,DevOps,Network,Closed
TCK-5787,2025-04-07 20:46:46.624626778,2025-04-09 06:42:30.727531080,Low,DevOps,Hardware,Closed
TCK-5788,2025-01-16 17:15:15.298029311,2025-01-17 16:40:31.777487108,Medium,  HR ,Software,Closed
TCK-5789,2025-06-16 16:40:17.105230160,2025-06-17 02:37:52.583105684,Medium,HR,Database,Closed
TCK-5790,2025-03-24 00:12:10.663225849,2025-03-24 11:39:28.149322994,Medium,IT Support,Database,Closed
TCK-5791,2025-03-07 09:36:06.976361742,2025-03-08 17:07:15.575593109,Medium,DevOps,Network,Closed
TCK-5792,2025-04-24 07:43:52.129664738,2025-04-25 07:04:57.676056885,Medium,IT Support,Hardware,Closed
TCK-5793,2025-05-02 06:58:47.972068826,2025-05-02 14:36:31.252207579,Medium,IT Support,Access,Closed
TCK-5794,2025-02-07 22:10:18.485655247,2025-02-08 10:12:17.094169930,Low,IT Support,Network,Closed
TCK-5795,2025-05-31 15:34:32.914484438,2025-06-01 05:53:06.858878218,Low,HR,Network,Resolved
TCK-5796,2025-02-22 04:31:41.680637300,2025-02-22 08:46:26.310736503,Low,IT Support,Network,Resolved
TCK-5797,2025-02-03 14:28:28.415819453,2025-02-04 09:21:31.738150209,Medium,Finance,Hardware,Closed
TCK-5798,2025-03-15 03:38:50.511593144,2025-03-15 16:50:54.545576451,Medium,IT Support,Network,Resolved
TCK-5799,2025-05-12 12:01:10.378117380,2025-05-13 02:31:03.899359705,Medium,Operations,Software,Resolved
TCK-5800,2025-06-23 18:46:45.591095822,2025-06-23 21:34:48.802983495,High,  IT Support ,Software,Resolved
TCK-5801,2025-05-26 16:05:42.223504530,2025-05-27 00:27:45.509702424,Low,IT Support,Database,Closed
TCK-5802,2025-06-19 06:18:17.969526822,2025-06-20 00:15:32.765360420,Medium,DevOps,Database,Resolved
TCK-5803,2025-01-26 07:25:01.464998144,2025-01-26 16:29:46.223724640,Low,IT Support,Hardware,Closed
TCK-5804,2025-01-13 19:29:01.575927901,2025-01-16 00:41:37.635241580,High,Finance,Access,Closed
TCK-5805,2025-04-11 09:17:04.457172550,2025-04-12 11:43:49.628287805,Medium,Operations,Database,Closed
TCK-5806,2025-02-22 06:05:06.456300822,2025-02-23 00:24:44.889791108,High,IT Support,Database,Closed
TCK-5807,2025-05-30 01:11:50.939618132,2025-05-31 00:36:32.663186110,Critical,DevOps,Database,Closed
TCK-5808,2025-05-01 22:59:15.376048974,2025-05-02 06:54:01.492945166,High,IT Support,Database,Closed
TCK-5809,2025-06-24 17:32:44.406307076,2025-06-25 11:56:05.895069159,High,DevOps,Network,Resolved
TCK-5810,2025-02-15 20:42:10.716333243,2025-02-16 02:44:26.899227546,Low,IT Support,Database,Closed
TCK-5811,2025-03-29 10:35:14.546452574,2025-03-30 06:05:23.695707358,Low,DevOps,Hardware,Closed
TCK-5812,2025-04-01 05:21:31.904919094,2025-04-01 09:46:52.897465496,Critical,  IT Support ,Network,Closed
TCK-5813,2025-02-13 01:14:37.513621914,2025-02-14 12:52:39.892108964,Critical,Operations,Network,Closed
TCK-5814,2025-04-17 05:12:12.548837496,2025-04-17 13:48:41.378791843,Medium,Finance,Hardware,Resolved
TCK-5815,2025-03-21 18:59:43.655504333,2025-03-24 08:29:47.968877744,Medium,DevOps,Access,Closed
TCK-5816,2025-03-22 09:50:13.638754515,2025-03-24 19:38:19.442450273,High,DevOps,Database,Closed
TCK-5817,2025-03-07 07:01:20.349268065,2025-03-08 14:28:39.651769400,Low,Finance,Software,Closed
TCK-5818,2025-01-04 01:08:05.288921921,2025-01-04 18:53:27.533476471,Low,DevOps,Access,Closed
TCK-5819,2025-04-04 23:27:05.124498799,2025-04-05 03:18:17.679850445,Medium,IT Support,Database,Closed
TCK-5820,2025-03-02 08:16:14.340811550,2025-03-02 14:43:55.806731691,Low,IT Support,Software,Closed
TCK-5821,2025-01-01 05:42:06.602444295,2025-01-01 17:19:14.362577797,Medium,IT Support,Network,Closed
TCK-5822,2025-02-25 10:19:00.541558367,2025-02-26 00:32:18.908137723,High,HR,Network,Resolved
TCK-5823,2025-02-20 03:40:27.836211900,2025-02-20 12:06:06.594985460,Low,HR,Network,Resolved
TCK-5824,2025-03-12 19:41:45.678933984,2025-03-14 03:39:20.416699078,Critical,  Operations ,Database,Closed
TCK-5825,2025-01-24 17:36:02.142934109,2025-01-25 13:19:58.489750946,None,IT Support,Hardware,Resolved
TCK-5826,2025-04-02 09:11:38.840724833,2025-04-03 01:15:57.667440247,High,Operations,Network,Resolved
TCK-5827,2025-05-05 15:20:32.362361956,2025-05-06 00:19:11.787947065,None,IT Support,Network,Closed
TCK-5828,2025-04-24 10:24:05.969936712,2025-04-24 17:04:46.747849742,Medium,HR,Network,Resolved
TCK-5829,2025-05-25 16:13:16.944596052,2025-05-26 06:51:10.432087456,Medium,Operations,Database,Resolved
TCK-5830,2025-03-23 08:40:32.894775086,2025-03-24 16:17:56.651355756,High,Finance,Software,Resolved
TCK-5831,2025-04-04 10:28:34.590243453,2025-04-05 15:43:57.949848480,Medium,Finance,Access,Closed
TCK-5832,2025-05-26 20:56:10.984238908,2025-05-27 10:54:04.161456036,Medium,Operations,Network,Closed
TCK-5833,2025-03-18 23:40:08.608580798,2025-03-19 07:04:47.649016441,Medium,IT Support,Access,Resolved
TCK-5834,2025-05-07 06:54:33.089638532,2025-05-07 21:18:09.154574660,Medium,Operations,Hardware,Closed
TCK-5835,2025-03-20 05:28:56.038302209,2025-03-20 12:52:38.829266206,High,IT Support,Hardware,Closed
TCK-5836,2025-03-17 04:37:13.297043822,2025-03-17 22:10:01.004419834,Medium,  HR ,Hardware,Closed
TCK-5837,2025-05-17 20:05:17.872677502,2025-05-18 01:23:51.609222277,High,HR,Network,Closed
TCK-5838,2025-02-01 11:17:43.709330516,2025-02-01 19:29:07.046190548,Medium,IT Support,Access,Closed
TCK-5839,2025-03-02 22:41:29.035635352,2025-03-03 08:49:00.723977089,Medium,IT Support,Software,Closed
TCK-5840,2025-02-10 08:25:27.247967816,2025-02-11 07:43:51.702643602,Low,DevOps,Database,Closed
TCK-5841,2025-03-06 15:21:17.833032071,2025-03-07 15:44:54.782466891,High,DevOps,Access,Closed
TCK-5842,2025-02-11 11:13:09.237436405,2025-02-11 22:33:21.336766750,Low,HR,Database,Closed
TCK-5843,2025-04-15 07:01:56.374659654,2025-04-15 13:43:18.623878812,None,IT Support,Access,Closed
TCK-5844,2025-05-24 16:05:52.322312730,2025-05-25 00:37:22.476660858,High,IT Support,Network,Closed
TCK-5845,2025-05-22 14:10:06.328060810,2025-05-23 05:18:52.302812319,Medium,HR,Software,Closed
TCK-5846,2025-03-07 14:38:39.000662820,2025-03-08 01:29:22.011945291,None,DevOps,Network,Closed
TCK-5847,2025-06-27 23:26:41.832467558,2025-06-28 11:13:34.207969415,Medium,IT Support,Hardware,Closed
TCK-5848,2025-04-17 21:27:03.079904614,2025-04-18 18:38:38.088716348,Low,  Finance ,Software,Closed
TCK-5849,2025-03-13 21:24:33.493256040,2025-03-14 19:45:11.082649199,Medium,IT Support,Access,Resolved
TCK-5850,2025-05-31 09:31:46.870762648,2025-06-01 02:36:50.536621551,Low,DevOps,Network,Resolved
TCK-5851,2025-05-12 09:03:20.644618352,2025-05-12 18:15:33.273236296,Medium,HR,Database,Closed
TCK-5852,2025-05-15 20:52:10.038288472,2025-05-16 19:00:20.705002621,Medium,Finance,Network,Closed
TCK-5853,2025-02-05 07:19:19.167061171,2025-02-06 00:46:51.530257807,High,HR,Network,Resolved
TCK-5854,2025-03-26 07:09:39.628195769,2025-03-26 13:56:52.316972783,Medium,Operations,Access,Closed
TCK-5855,2025-06-05 03:05:51.090584222,2025-06-05 08:42:46.597578889,Medium,IT Support,Access,Closed
TCK-5856,2025-04-01 17:26:39.094642433,2025-04-02 04:52:05.899253594,Low,IT Support,Hardware,Closed
TCK-5857,2025-05-04 00:30:57.065684176,2025-05-04 19:48:44.569812668,Medium,DevOps,Software,Closed
TCK-5858,2025-04-16 19:52:25.416148882,2025-04-19 09:22:17.272733027,Low,DevOps,Network,Closed
TCK-5859,2025-06-01 14:58:52.762596278,2025-06-02 15:41:14.298197779,Low,DevOps,Database,Closed
TCK-5860,2025-02-21 05:18:10.179972443,2025-02-21 16:47:01.435355691,High,  Operations ,Access,Closed
TCK-5861,2025-04-14 14:03:11.521688746,2025-04-15 23:17:40.461096779,Low,Finance,Access,Closed
TCK-5862,2025-01-23 04:22:25.556888471,2025-01-23 23:21:46.981807581,Low,IT Support,Hardware,Closed
TCK-5863,2025-05-05 05:42:37.999230124,2025-05-05 23:11:50.087879730,Low,HR,Software,Closed
TCK-5864,2025-05-12 18:06:03.822061378,2025-05-13 20:46:07.884695794,Medium,HR,Hardware,Closed
TCK-5865,2025-01-08 17:03:26.019131303,2025-01-10 10:40:54.292856365,High,Operations,Access,Closed
TCK-5866,2025-05-02 15:25:01.066342424,2025-05-03 00:22:22.309297921,None,HR,Database,Closed
TCK-5867,2025-03-16 15:27:41.277586309,2025-03-17 05:03:01.735732529,High,IT Support,Hardware,Closed
TCK-5868,2025-01-23 08:05:54.617257779,2025-01-23 16:30:06.860808919,Medium,Operations,Network,Closed
TCK-5869,2025-03-17 14:00:02.181806568,2025-03-18 20:17:59.637101137,Low,Finance,Access,Resolved
TCK-5870,2025-02-04 23:05:10.522625686,2025-02-05 12:47:19.755528752,Low,HR,Access,Closed
TCK-5871,2025-03-16 19:13:01.843581819,2025-03-17 11:02:29.012071539,Medium,IT Support,Hardware,Resolved
TCK-5872,2025-03-11 04:20:40.562811023,2025-03-11 19:37:09.155906078,Medium,  IT Support ,Database,Closed
TCK-5873,2025-05-13 21:51:06.737629566,2025-05-14 09:09:13.048117650,Medium,IT Support,Hardware,Closed
TCK-5874,2025-05-20 08:36:40.360603212,2025-05-20 18:28:44.553651933,Low,IT Support,Database,Closed
TCK-5875,2025-04-20 06:21:49.632988470,2025-04-21 05:34:23.366643822,Low,Operations,Access,Closed
TCK-5876,2025-01-05 02:00:25.769621424,2025-01-05 20:34:18.373203435,Low,Operations,Hardware,Closed
TCK-5877,2025-06-17 14:00:58.484112098,2025-06-18 07:28:25.768910469,High,Operations,Software,Resolved
TCK-5878,2025-05-04 12:31:39.972059954,2025-05-05 17:44:18.068295651,Low,HR,Hardware,Closed
TCK-5879,2025-01-07 03:43:27.637174328,2025-01-09 09:14:51.701048368,Medium,Finance,Hardware,Closed
TCK-5880,2025-05-28 09:21:29.248577960,2025-05-28 17:16:36.839789501,Low,IT Support,Software,Closed
TCK-5881,2025-02-06 01:08:59.238174276,2025-02-06 17:08:28.801385833,Medium,HR,Software,Closed
TCK-5882,2025-04-15 06:14:07.940209852,2025-04-16 07:45:23.456352752,Low,Finance,Network,Closed
TCK-5883,2025-03-25 23:51:37.721465310,2025-03-26 03:39:26.998850670,Low,IT Support,Software,Closed
TCK-5884,2025-03-17 13:42:12.743186153,2025-03-17 20:53:14.937417709,Low,  IT Support ,Database,Closed
TCK-5885,2025-06-10 03:33:47.775374630,2025-06-13 00:32:41.411863501,Low,DevOps,Network,Resolved
TCK-5886,2025-03-20 17:24:02.806381784,2025-03-21 03:09:40.971763053,Low,HR,Database,Closed
TCK-5887,2025-01-14 13:29:11.716497640,2025-01-16 17:17:58.965284817,High,Operations,Network,Closed
TCK-5888,2025-06-20 09:28:45.485646942,2025-06-21 00:45:10.636470461,Low,IT Support,Network,Closed
TCK-5889,2025-06-15 16:42:43.916238688,2025-06-16 14:42:50.124163000,Low,Operations,Database,Closed
TCK-5890,2025-05-04 04:44:57.188373024,2025-05-04 23:32:44.109648440,Medium,HR,Access,Closed
TCK-5891,2025-03-26 05:17:44.597509253,2025-03-26 10:40:08.875424918,Medium,IT Support,Access,Resolved
TCK-5892,2025-01-17 17:09:10.523217642,2025-01-18 08:55:02.541901232,Low,Operations,Hardware,Closed
TCK-5893,2025-05-23 08:01:54.740116910,2025-05-24 01:30:24.389742985,Medium,IT Support,Access,Closed
TCK-5894,2025-01-14 14:03:52.525122498,2025-01-15 00:30:29.031872037,High,HR,Hardware,Closed
TCK-5895,2025-01-13 08:21:22.517089305,2025-01-13 22:48:19.272568474,Low,IT Support,Access,Resolved
TCK-5896,2025-04-07 17:29:53.517617052,2025-04-07 21:46:04.476069249,Medium,  IT Support ,Hardware,Closed
TCK-5897,2025-01-29 19:45:14.391351524,2025-01-30 00:25:23.498012860,Low,IT Support,Hardware,Closed
TCK-5898,2025-01-02 09:23:41.117677107,2025-01-03 07:23:18.631469960,Low,IT Support,Software,Closed
TCK-5899,2025-03-18 03:51:00.078846468,2025-03-19 10:40:01.516882251,None,DevOps,Hardware,Closed
TCK-5900,2025-01-25 16:46:42.385999745,2025-01-25 23:16:19.325978188,Low,IT Support,Database,Closed
TCK-5901,2025-01-29 21:25:35.738445310,2025-01-31 01:29:38.743978010,Low,HR,Database,Closed
TCK-5902,2025-01-14 20:15:14.253611924,2025-01-15 12:06:03.267233481,None,IT Support,Hardware,Closed
TCK-5903,2025-02-06 22:00:18.057909582,2025-02-07 20:30:26.477327185,High,HR,Database,Closed
TCK-5904,2025-05-09 18:53:29.963851302,2025-05-10 18:12:19.038288654,Medium,DevOps,Access,Closed
TCK-5905,2025-05-26 14:33:57.481851092,2025-05-26 21:55:47.990866232,Medium,IT Support,Database,Closed
TCK-5906,2025-03-23 10:56:43.231943684,2025-03-24 23:10:20.030151708,High,DevOps,Software,Resolved
TCK-5907,2025-04-02 04:18:44.944587808,2025-04-02 16:20:26.981685243,High,IT Support,Database,Closed
TCK-5908,2025-01-06 21:04:11.098009038,2025-01-07 16:04:10.574845086,Low,  Finance ,Access,Resolved
TCK-5909,2025-01-13 11:26:46.496846719,2025-01-14 07:03:01.368719971,Medium,Operations,Access,Resolved
TCK-5910,2025-02-16 08:41:33.269301287,2025-02-17 20:07:37.078070657,Low,DevOps,Hardware,Closed
TCK-5911,2025-04-08 21:38:28.238930870,2025-04-10 07:53:36.879034184,Low,Operations,Network,Closed
TCK-5912,2025-05-14 02:51:39.465126610,2025-05-15 05:06:33.670878569,Medium,Operations,Access,Closed
TCK-5913,2025-04-19 21:36:47.609929090,2025-04-20 01:36:52.953031526,Medium,IT Support,Hardware,Resolved
TCK-5914,2025-03-12 13:59:32.400754531,2025-03-12 21:37:52.369130734,Low,IT Support,Hardware,Resolved
TCK-5915,2025-01-22 07:09:35.983344805,2025-01-23 02:38:38.516864437,Low,DevOps,Database,Closed
TCK-5916,2025-05-21 12:56:25.348965570,2025-05-22 07:48:17.808795166,Medium,HR,Database,Closed
TCK-5917,2025-03-07 11:33:20.674468536,2025-03-08 10:05:06.313077198,Medium,HR,Hardware,Resolved
TCK-5918,2025-05-13 11:45:12.033236344,2025-05-14 13:31:46.309140074,High,Finance,Software,Closed
TCK-5919,2025-04-03 08:04:06.949451844,2025-04-03 20:29:13.153935575,High,HR,Hardware,Resolved
TCK-5920,2025-05-13 23:01:12.256993506,2025-05-15 07:06:39.450800453,None,  DevOps ,Database,Closed
TCK-5921,2025-06-13 07:29:27.259710398,2025-06-14 10:41:19.013331960,Medium,Finance,Access,Resolved
TCK-5922,2025-06-15 18:50:51.033668728,2025-06-16 07:55:03.146800767,Medium,Operations,Software,Closed
TCK-5923,2025-04-07 07:39:40.642569385,2025-04-08 00:30:57.690260795,High,DevOps,Network,Closed
TCK-5924,2025-04-03 01:42:58.088835214,2025-04-03 04:45:56.497417113,High,IT Support,Access,Closed
TCK-5925,2025-02-17 19:43:51.495500125,2025-02-18 11:44:53.074403468,High,IT Support,Database,Resolved
TCK-5926,2025-06-18 10:39:18.979943540,2025-06-19 04:51:19.208762183,Medium,HR,Access,Closed
TCK-5927,2025-03-24 10:12:38.888288504,2025-03-24 20:23:59.763749393,Low,IT Support,Access,Closed
TCK-5928,2025-01-23 23:11:38.953397289,2025-01-25 21:18:55.248057513,High,Finance,Database,Resolved
TCK-5929,2025-03-19 21:17:06.832272104,2025-03-20 13:49:58.914486130,High,DevOps,Access,Resolved
TCK-5930,2025-01-23 20:52:12.147701437,2025-01-24 02:49:55.788376016,High,HR,Hardware,Closed
TCK-5931,2025-04-01 10:56:12.753566031,2025-04-02 04:08:40.533333532,Low,HR,Software,Closed
TCK-5932,2025-04-12 00:42:36.807043811,2025-04-13 12:36:22.022408672,Low,  DevOps ,Database,Closed
TCK-5933,2025-03-02 19:06:17.602748239,2025-03-03 01:04:47.698725067,Medium,HR,Software,Resolved
TCK-5934,2025-01-13 21:31:50.352528049,2025-01-14 14:31:37.449967558,High,HR,Hardware,Closed
TCK-5935,2025-06-19 19:56:06.986168134,2025-06-20 07:33:35.836854604,Critical,HR,Database,Closed
