Ticket_ID,Created_Date,Resolved_Date,Priority,Department,Category,Status
TCK-6287,2025-04-20 21:11:30.189018,2025-04-22 02:08:17.788744835,Medium,IT Support,Network,Closed
TCK-6288,2025-04-20 21:41:44.770477,2025-04-21 16:28:07.208105785,Critical,IT Support,Email,Resolved
TCK-6289,2025-04-20 21:41:44.770477,2025-04-20 21:45:39.312452976,Medium,HR,Hardware,Closed
TCK-6290,2025-04-20 22:11:59.351935,2025-04-21 03:28:01.126030766,Critical,IT Support,Software,Closed
TCK-6291,2025-04-20 22:42:13.933393,2025-04-21 10:57:42.987006171,Low,HR,Network,Resolved
TCK-6292,2025-04-20 23:42:43.096309,2025-04-21 17:03:59.085517694,Medium,IT Support,Network,Resolved
TCK-6293,2025-04-20 23:42:43.096309,2025-04-21 00:55:59.185998496,Critical,IT Support,Access Control,Closed
TCK-6294,2025-04-21 00:12:57.677767,2025-04-21 22:11:41.776239273,Low,DevOps,Email,Closed
TCK-6295,2025-04-21 01:13:26.840684,2025-04-21 15:20:25.959249565,Medium,Operations,Software,Closed
TCK-6296,2025-04-21 01:43:41.422142,2025-04-21 15:09:27.566082275,Medium,HR,Network,Resolved
TCK-6297,2025-04-21 01:43:41.422142,2025-04-21 07:56:41.756807067,Medium,DevOps,Email,Resolved
TCK-6298,2025-04-21 02:13:56.003600,2025-04-21 18:29:38.365827721,Low,IT Support,Software,Resolved
TCK-6299,2025-04-21 02:44:10.585058,2025-04-21 03:14:17.072465019,Medium,Finance,Access Control,Closed
TCK-6300,2025-04-21 02:44:10.585058,2025-04-21 03:56:24.946827271,Unassigned,Operations,Network,Resolved
TCK-6301,2025-04-21 03:14:25.166516,2025-04-22 03:04:05.507583703,Low,IT Support,Access Control,Closed
TCK-6302,2025-04-21 04:14:54.329432,2025-04-21 11:14:25.743122216,Medium,IT Support,Access Control,Resolved
TCK-6303,2025-04-21 04:14:54.329432,2025-04-21 11:55:07.406387830,Low,IT Support,Network,Closed
TCK-6304,2025-04-21 04:45:08.910891,2025-04-21 08:57:31.399076363,Medium,Finance,Email,Resolved
TCK-6305,2025-04-21 04:45:08.910891,2025-04-21 15:22:14.829748968,Medium,DevOps,Email,Closed
TCK-6306,2025-04-21 05:15:23.492349,2025-04-21 06:13:03.413690333,Medium,IT Support,Access Control,Resolved
TCK-6307,2025-04-21 05:45:38.073807,2025-04-21 12:11:24.243025742,Low,IT Support,Access Control,Closed
TCK-6308,2025-04-21 05:45:38.073807,2025-04-21 19:14:28.213956621,Medium,Operations,Hardware,Closed
TCK-6309,2025-04-21 05:45:38.073807,2025-04-21 17:02:26.315208618,Medium,HR,Software,Closed
TCK-6310,2025-04-21 06:46:07.236723,2025-04-27 07:02:41.077076497,Critical,HR,Access Control,Closed
TCK-6311,2025-04-21 07:16:21.818181,2025-04-21 16:08:01.122138700,Low,Operations,Access Control,Closed
TCK-6312,2025-04-21 07:46:36.399639,2025-04-21 16:35:08.794422578,Medium,IT Support,Software,Closed
TCK-6313,2025-04-21 08:16:50.981098,2025-04-21 20:53:12.787389629,Medium,Operations,Network,Closed
TCK-6314,2025-04-21 08:47:05.562556,2025-04-21 12:35:04.538745163,Low,Operations,Email,Closed
TCK-6315,2025-04-21 08:47:05.562556,2025-04-22 22:24:13.140328841,Medium,IT Support,Network,Closed
TCK-6316,2025-04-21 08:47:05.562556,2025-04-22 00:04:17.477983851,High,Finance,Software,Closed
TCK-6317,2025-04-21 09:17:20.144014,2025-04-21 13:07:43.697725567,Medium,Finance,Software,Closed
TCK-6318,2025-04-21 09:47:34.725472,2025-04-22 14:10:55.474705825,Low,Operations,Hardware,Resolved
TCK-6319,2025-04-21 10:17:49.306930,2025-04-21 10:55:33.118670814,High,IT Support,Hardware,Closed
TCK-6320,2025-04-21 10:17:49.306930,2025-04-24 11:10:59.394650211,Low,DevOps,Email,Closed
TCK-6321,2025-04-21 11:18:18.469846,2025-04-22 23:22:10.926646750,Low,Operations,Access Control,Closed
TCK-6322,2025-04-21 11:18:18.469846,2025-04-22 02:54:16.903635284,Medium,DevOps,Software,Resolved
TCK-6323,2025-04-21 11:48:33.051305,2025-04-21 13:55:58.847227361,Low,Operations,Hardware,Closed
TCK-6324,2025-04-21 12:18:47.632763,2025-04-21 16:40:36.390668712,Low,DevOps,Network,Resolved
TCK-6325,2025-04-21 12:49:02.214221,2025-04-21 18:42:58.463018122,Medium,Operations,Hardware,Closed
TCK-6326,2025-04-21 12:49:02.214221,2025-04-21 17:46:53.750819661,High,IT Support,Network,Resolved
TCK-6327,2025-04-21 13:19:16.795679,2025-04-22 01:42:32.120793253,Medium,DevOps,Hardware,Resolved
TCK-6328,2025-04-21 14:19:45.958595,2025-04-23 18:23:37.405657940,Medium,DevOps,Network,Closed
TCK-6329,2025-04-21 14:19:45.958595,2025-04-22 00:54:02.832523977,High,HR,Hardware,Closed
TCK-6330,2025-04-21 15:50:29.702970,2025-04-22 11:20:35.445508319,Unassigned,IT Support,Hardware,Resolved
TCK-6331,2025-04-21 17:51:28.028802,2025-04-22 14:51:25.205055552,Low,Finance,Email,Resolved
TCK-6332,2025-04-21 18:51:57.191719,2025-04-23 07:48:36.261732043,Medium,IT Support,Access Control,Closed
TCK-6333,2025-04-21 18:51:57.191719,2025-04-21 19:29:06.730285950,Low,HR,Software,Resolved
TCK-6334,2025-04-21 19:22:11.773177,2025-04-22 04:41:42.615616631,High,HR,Access Control,Resolved
TCK-6335,2025-04-21 19:22:11.773177,2025-04-22 23:00:57.184789284,Critical,Operations,Email,Closed
TCK-6336,2025-04-21 20:52:55.517551,2025-04-23 03:14:32.438193943,Medium,IT Support,Network,Closed
TCK-6337,2025-04-21 21:23:10.099009,2025-04-23 20:34:46.796913533,Medium,DevOps,Access Control,Closed
TCK-6338,2025-04-21 21:53:24.680468,2025-04-22 19:43:48.528528401,Critical,IT Support,Software,Closed
TCK-6339,2025-04-21 22:53:53.843384,2025-04-22 03:57:38.289515685,Medium,Finance,Software,Closed
TCK-6340,2025-04-21 22:53:53.843384,2025-04-22 11:34:48.252928938,High,Finance,Network,Resolved
TCK-6341,2025-04-21 23:54:23.006300,2025-04-22 00:29:53.627561198,High,Finance,Software,Resolved
TCK-6342,2025-04-21 23:54:23.006300,2025-04-22 18:38:45.265241787,High,DevOps,Email,Closed
TCK-6343,2025-04-21 23:54:23.006300,2025-04-22 14:27:07.786205588,Medium,DevOps,Access Control,Closed
TCK-6344,2025-04-22 00:54:52.169216,2025-04-22 20:41:55.226893559,Critical,DevOps,Software,Resolved
TCK-6345,2025-04-22 00:54:52.169216,2025-04-24 00:49:02.462689750,Medium,HR,Access Control,Resolved
TCK-6346,2025-04-22 00:54:52.169216,2025-04-22 21:50:18.036446264,Low,DevOps,Hardware,Closed
TCK-6347,2025-04-22 01:25:06.750675,2025-04-22 08:22:20.569340565,Medium,HR,Access Control,Closed
TCK-6348,2025-04-22 01:55:21.332133,2025-04-22 05:54:38.784745101,Low,IT Support,Network,Resolved
TCK-6349,2025-04-22 02:55:50.495049,2025-04-23 13:38:38.316306793,Medium,Operations,Email,Closed
TCK-6350,2025-04-22 02:55:50.495049,2025-04-22 06:49:12.719446389,High,Operations,Software,Closed
TCK-6351,2025-04-22 03:26:05.076507,2025-04-22 06:36:27.462755093,Unassigned,IT Support,Email,Resolved
TCK-6352,2025-04-22 03:56:19.657965,2025-04-22 08:06:17.164202185,High,Operations,Access Control,Closed
TCK-6353,2025-04-22 04:56:48.820882,2025-04-22 17:44:40.782725232,Medium,DevOps,Software,Resolved
TCK-6354,2025-04-22 04:56:48.820882,2025-04-22 07:20:01.507409407,Medium,HR,Email,Resolved
TCK-6355,2025-04-22 05:27:03.402340,2025-04-24 07:32:11.428996670,Unassigned,IT Support,Network,Closed
TCK-6356,2025-04-22 06:27:32.565256,2025-04-24 19:27:32.294583731,Critical,Operations,Hardware,Closed
TCK-6357,2025-04-22 06:57:47.146714,2025-04-25 00:31:13.062828763,Unassigned,DevOps,Hardware,Closed
TCK-6358,2025-04-22 06:57:47.146714,2025-04-22 07:40:53.363196401,Medium,HR,Network,Closed
TCK-6359,2025-04-22 07:28:01.728172,2025-04-24 12:04:15.570387806,High,Finance,Hardware,Closed
TCK-6360,2025-04-22 07:58:16.309630,2025-04-26 19:12:54.949688170,High,Finance,Network,Resolved
TCK-6361,2025-04-22 08:28:30.891089,2025-04-24 11:51:37.927071366,Low,Finance,Access Control,Resolved
TCK-6362,2025-04-22 08:28:30.891089,2025-04-23 04:28:56.858883877,Low,Finance,Network,Closed
TCK-6363,2025-04-22 08:58:45.472547,2025-04-23 06:43:29.169460380,Critical,Finance,Hardware,Resolved
TCK-6364,2025-04-22 09:59:14.635463,2025-04-22 12:20:04.348962773,Medium,DevOps,Access Control,Resolved
TCK-6365,2025-04-22 09:59:14.635463,2025-04-23 23:18:59.072861702,Low,Operations,Network,Resolved
TCK-6366,2025-04-22 10:59:43.798379,2025-04-22 12:06:08.483646504,Low,Operations,Network,Resolved
TCK-6367,2025-04-22 10:59:43.798379,2025-04-22 17:52:38.821662789,Medium,DevOps,Access Control,Closed
TCK-6368,2025-04-22 11:29:58.379837,2025-04-26 00:35:41.917521103,Low,Operations,Software,Closed
TCK-6369,2025-04-22 11:29:58.379837,2025-04-22 21:22:37.304419483,Low,Operations,Hardware,Closed
TCK-6370,2025-04-22 11:29:58.379837,2025-04-22 14:01:48.737827090,Low,IT Support,Software,Resolved
TCK-6371,2025-04-22 12:30:27.542754,2025-04-25 03:12:26.598718264,Critical,Operations,Access Control,Closed
TCK-6372,2025-04-22 12:30:27.542754,2025-04-25 15:05:54.388738556,Low,IT Support,Access Control,Resolved
TCK-6373,2025-04-22 13:00:42.124212,2025-04-22 16:44:20.692698950,Medium,IT Support,Email,Resolved
TCK-6374,2025-04-22 13:00:42.124212,2025-04-24 01:01:48.757204752,Medium,Finance,Email,Closed
TCK-6375,2025-04-22 14:01:11.287128,2025-04-22 22:55:46.674126193,High,Finance,Access Control,Resolved
TCK-6376,2025-04-22 14:31:25.868586,2025-04-22 23:10:05.773174847,Low,Finance,Email,Resolved
TCK-6377,2025-04-22 15:01:40.450045,2025-04-22 20:30:48.716743245,Medium,DevOps,Network,Closed
TCK-6378,2025-04-22 15:01:40.450045,2025-04-22 15:51:04.441383888,Low,IT Support,Software,Closed
TCK-6379,2025-04-22 15:31:55.031503,2025-04-22 21:08:51.791558282,Critical,Operations,Access Control,Closed
TCK-6380,2025-04-22 15:31:55.031503,2025-04-22 16:31:36.975159284,Medium,HR,Network,Resolved
TCK-6381,2025-04-22 16:02:09.612961,2025-04-24 14:30:38.632054381,Low,Operations,Hardware,Resolved
TCK-6382,2025-04-22 16:32:24.194419,2025-04-23 12:02:59.833020470,Critical,HR,Hardware,Closed
TCK-6383,2025-04-22 17:02:38.775877,2025-04-24 08:13:50.555958471,Low,Finance,Email,Closed
TCK-6384,2025-04-22 17:02:38.775877,2025-04-23 15:47:02.952060682,Medium,HR,Email,Closed
TCK-6385,2025-04-22 17:02:38.775877,2025-04-22 19:34:38.878507047,Medium,DevOps,Network,Closed
TCK-6386,2025-04-22 17:32:53.357335,2025-04-24 20:21:53.494930720,Medium,IT Support,Hardware,Closed
TCK-6387,2025-04-22 18:33:22.520252,2025-04-24 11:59:00.770063229,Medium,HR,Access Control,Closed
TCK-6388,2025-04-22 18:33:22.520252,2025-04-23 02:15:25.736274904,Low,IT Support,Software,Closed
TCK-6389,2025-04-22 19:03:37.101710,2025-04-22 21:11:20.230244979,High,Finance,Email,Closed
TCK-6390,2025-04-22 19:33:51.683168,2025-04-23 17:29:12.819340123,Medium,Operations,Network,Resolved
TCK-6391,2025-04-22 20:04:06.264626,2025-04-23 19:31:38.965090051,Low,IT Support,Email,Closed
TCK-6392,2025-04-22 20:34:20.846084,2025-04-24 13:27:25.486509562,High,DevOps,Network,Resolved
TCK-6393,2025-04-22 21:04:35.427542,2025-04-22 22:03:00.637447875,Critical,DevOps,Hardware,Closed
TCK-6394,2025-04-22 21:34:50.009000,2025-04-23 00:19:51.841813052,Medium,IT Support,Email,Closed
TCK-6395,2025-04-22 22:05:04.590459,2025-04-23 14:29:57.153536360,Medium,IT Support,Network,Resolved
TCK-6396,2025-04-22 22:35:19.171917,2025-04-23 15:57:50.692356596,Medium,IT Support,Network,Resolved
TCK-6397,2025-04-22 22:35:19.171917,2025-04-22 23:12:14.518683997,High,IT Support,Email,Closed
TCK-6398,2025-04-22 22:35:19.171917,2025-04-23 07:41:30.178083037,Low,IT Support,Software,Closed
TCK-6399,2025-04-23 00:36:17.497749,2025-04-23 16:23:56.832617027,Medium,HR,Access Control,Closed
TCK-6400,2025-04-23 01:06:32.079207,2025-04-24 01:12:43.971335357,High,HR,Hardware,Closed
TCK-6401,2025-04-23 01:36:46.660666,2025-04-23 08:27:11.807318119,Low,DevOps,Email,Resolved
TCK-6402,2025-04-23 02:37:15.823582,2025-04-23 14:31:38.528909065,Medium,DevOps,Email,Closed
TCK-6403,2025-04-23 04:07:59.567956,2025-04-24 10:24:52.845203303,Medium,DevOps,Software,Closed
TCK-6404,2025-04-23 04:38:14.149414,2025-04-25 12:01:13.074320955,High,Finance,Hardware,Closed
TCK-6405,2025-04-23 04:38:14.149414,2025-04-23 09:20:57.073315596,High,IT Support,Email,Resolved
TCK-6406,2025-04-23 05:08:28.730873,2025-04-23 10:23:33.910285620,Low,HR,Software,Closed
TCK-6407,2025-04-23 05:08:28.730873,2025-04-25 07:43:41.684650285,Low,IT Support,Access Control,Closed
TCK-6408,2025-04-23 05:38:43.312331,2025-04-23 14:43:04.714914064,High,Finance,Network,Closed
TCK-6409,2025-04-23 06:08:57.893789,2025-04-24 04:57:24.947671930,High,Operations,Access Control,Closed
TCK-6410,2025-04-23 06:39:12.475247,2025-04-23 23:42:26.182396452,Low,IT Support,Access Control,Closed
TCK-6411,2025-04-23 07:09:27.056705,2025-04-23 13:12:38.972966760,Medium,HR,Access Control,Resolved
TCK-6412,2025-04-23 07:09:27.056705,2025-04-24 02:14:18.429494956,High,DevOps,Access Control,Closed
TCK-6413,2025-04-23 07:39:41.638163,2025-04-24 02:50:48.880249349,Low,DevOps,Network,Resolved
TCK-6414,2025-04-23 09:40:39.963996,2025-04-24 01:50:02.819700446,Medium,IT Support,Hardware,Resolved
TCK-6415,2025-04-23 10:10:54.545454,2025-04-23 12:04:17.490858227,Medium,IT Support,Hardware,Closed
TCK-6416,2025-04-23 11:11:23.708370,2025-04-27 11:11:20.653198679,High,Operations,Software,Closed
TCK-6417,2025-04-23 11:11:23.708370,2025-04-23 20:23:50.202213304,Medium,IT Support,Software,Resolved
TCK-6418,2025-04-23 11:41:38.289828,2025-04-24 05:59:47.230334538,Medium,Finance,Email,Closed
TCK-6419,2025-04-23 11:41:38.289828,2025-04-25 02:44:39.855750686,Unassigned,Operations,Access Control,Resolved
TCK-6420,2025-04-23 13:42:36.615661,2025-04-23 23:37:03.385670857,Low,Operations,Access Control,Closed
TCK-6421,2025-04-23 14:43:05.778577,2025-04-24 17:28:56.168127049,Medium,IT Support,Network,Closed
TCK-6422,2025-04-23 16:13:49.522952,2025-04-26 08:28:40.149974039,Medium,HR,Access Control,Closed
TCK-6423,2025-04-23 16:44:04.104410,2025-04-24 00:44:15.742795836,Low,IT Support,Network,Resolved
TCK-6424,2025-04-23 16:44:04.104410,2025-04-24 02:05:17.232298316,Medium,Finance,Email,Resolved
TCK-6425,2025-04-23 17:14:18.685868,2025-04-25 11:43:04.134410791,Low,Finance,Software,Resolved
TCK-6426,2025-04-23 17:44:33.267326,2025-04-23 20:52:23.822470792,Medium,Operations,Software,Resolved
TCK-6427,2025-04-23 18:14:47.848784,2025-04-23 18:46:07.802762767,Medium,Finance,Email,Resolved
TCK-6428,2025-04-23 18:45:02.430243,2025-04-25 13:52:22.286156917,High,Finance,Email,Closed
TCK-6429,2025-04-23 18:45:02.430243,2025-04-25 01:46:36.883205546,Critical,HR,Access Control,Resolved
TCK-6430,2025-04-23 19:45:31.593159,2025-04-26 12:29:50.832991577,Low,IT Support,Software,Resolved
TCK-6431,2025-04-23 20:15:46.174617,2025-04-23 21:20:34.333994520,Unassigned,IT Support,Hardware,Closed
TCK-6432,2025-04-23 20:46:00.756075,2025-04-23 23:49:24.632877533,Critical,IT Support,Email,Closed
TCK-6433,2025-04-23 20:46:00.756075,2025-04-23 22:46:11.755137821,Low,DevOps,Software,Resolved
TCK-6434,2025-04-23 20:46:00.756075,2025-04-24 17:28:11.583354473,Critical,Finance,Software,Closed
TCK-6435,2025-04-23 22:46:59.081908,2025-04-24 15:32:55.741883739,Medium,IT Support,Network,Closed
TCK-6436,2025-04-24 01:18:11.989198,2025-04-24 09:19:04.117321805,High,HR,Software,Closed
TCK-6437,2025-04-24 01:18:11.989198,2025-04-24 02:22:04.142872712,Critical,IT Support,Email,Closed
TCK-6438,2025-04-24 03:19:10.315031,2025-04-24 21:41:32.501545278,High,IT Support,Access Control,Closed
TCK-6439,2025-04-24 03:19:10.315031,2025-04-24 18:30:57.734956954,Medium,Operations,Software,Closed
TCK-6440,2025-04-24 03:19:10.315031,2025-04-24 05:28:33.431701714,Medium,Operations,Hardware,Closed
TCK-6441,2025-04-24 03:49:24.896489,2025-04-25 22:56:59.476071174,Medium,IT Support,Email,Closed
TCK-6442,2025-04-24 04:19:39.477947,2025-04-24 08:19:14.162351694,Medium,DevOps,Access Control,Closed
TCK-6443,2025-04-24 04:49:54.059405,2025-04-25 05:19:24.976178064,Low,HR,Access Control,Resolved
TCK-6444,2025-04-24 04:49:54.059405,2025-04-25 19:46:27.760564586,Medium,HR,Email,Resolved
TCK-6445,2025-04-24 04:49:54.059405,2025-04-24 20:25:27.145341082,High,DevOps,Access Control,Closed
TCK-6446,2025-04-24 05:50:23.222322,2025-04-24 10:56:33.336371019,High,IT Support,Hardware,Closed
TCK-6447,2025-04-24 05:50:23.222322,2025-04-24 12:29:57.613282544,Unassigned,IT Support,Software,Resolved
TCK-6448,2025-04-24 06:20:37.803780,2025-04-25 21:23:31.337925211,Low,IT Support,Email,Resolved
TCK-6449,2025-04-24 06:20:37.803780,2025-04-24 12:43:09.203137665,Medium,IT Support,Software,Closed
TCK-6450,2025-04-24 06:50:52.385238,2025-04-25 07:31:44.280788106,Medium,IT Support,Software,Resolved
TCK-6451,2025-04-24 07:21:06.966696,2025-04-27 18:32:41.512399948,Low,IT Support,Access Control,Resolved
TCK-6452,2025-04-24 08:21:36.129612,2025-04-30 19:14:27.213966685,Medium,HR,Email,Closed
TCK-6453,2025-04-24 08:51:50.711071,2025-04-24 22:35:17.720393340,Medium,DevOps,Software,Closed
TCK-6454,2025-04-24 08:51:50.711071,2025-04-25 16:23:53.787436429,Unassigned,IT Support,Network,Resolved
TCK-6455,2025-04-24 10:22:34.455445,2025-04-27 21:43:29.199644328,Unassigned,IT Support,Hardware,Closed
TCK-6456,2025-04-24 10:22:34.455445,2025-04-24 18:49:36.784710940,High,IT Support,Access Control,Closed
TCK-6457,2025-04-24 10:52:49.036903,2025-04-24 16:06:59.358497355,Medium,Operations,Email,Resolved
TCK-6458,2025-04-24 10:52:49.036903,2025-04-24 13:03:49.389938806,Low,IT Support,Email,Closed
TCK-6459,2025-04-24 11:23:03.618361,2025-04-24 14:07:04.763778778,Critical,Operations,Access Control,Closed
TCK-6460,2025-04-24 11:53:18.199819,2025-04-25 22:28:06.429732982,Low,HR,Software,Closed
TCK-6461,2025-04-24 12:53:47.362736,2025-04-25 04:53:21.420461038,Medium,Operations,Access Control,Closed
TCK-6462,2025-04-24 13:54:16.525652,2025-04-26 03:08:58.605563540,Low,HR,Email,Closed
TCK-6463,2025-04-24 13:54:16.525652,2025-04-25 17:56:58.573558277,Unassigned,IT Support,Network,Closed
TCK-6464,2025-04-24 13:54:16.525652,2025-04-25 10:03:57.376635582,Low,Finance,Software,Closed
TCK-6465,2025-04-24 14:24:31.107110,2025-04-25 07:19:33.159188840,Low,Finance,Access Control,Closed
TCK-6466,2025-04-24 14:24:31.107110,2025-04-24 15:18:01.707308178,High,Finance,Email,Closed
TCK-6467,2025-04-24 14:24:31.107110,2025-04-26 03:27:01.556042323,Low,HR,Email,Closed
TCK-6468,2025-04-24 14:54:45.688568,2025-04-25 00:39:03.363133488,Unassigned,IT Support,Email,Resolved
TCK-6469,2025-04-24 15:25:00.270027,2025-04-25 06:11:08.427261214,Medium,Finance,Network,Resolved
TCK-6470,2025-04-24 16:25:29.432943,2025-04-24 16:49:27.867618794,Critical,Operations,Software,Resolved
TCK-6471,2025-04-24 16:25:29.432943,2025-04-26 17:55:30.814622963,Medium,Operations,Access Control,Closed
TCK-6472,2025-04-24 17:25:58.595859,2025-04-26 11:22:46.715380384,Medium,Finance,Software,Closed
TCK-6473,2025-04-24 17:25:58.595859,2025-04-25 07:32:21.089264673,Critical,IT Support,Email,Closed
TCK-6474,2025-04-24 17:25:58.595859,2025-04-25 08:55:59.177878055,Medium,IT Support,Network,Closed
TCK-6475,2025-04-24 17:56:13.177317,2025-04-25 15:54:43.497308583,Medium,DevOps,Network,Closed
TCK-6476,2025-04-24 18:26:27.758775,2025-04-24 23:58:31.799159025,Low,DevOps,Email,Resolved
TCK-6477,2025-04-24 19:26:56.921692,2025-04-24 23:57:56.557558931,Low,Operations,Software,Closed
TCK-6478,2025-04-24 19:57:11.503150,2025-04-25 16:07:47.656241000,High,Finance,Software,Closed
TCK-6479,2025-04-24 21:27:55.247524,2025-04-24 23:27:01.809955546,Low,Operations,Network,Resolved
TCK-6480,2025-04-24 21:27:55.247524,2025-04-25 08:21:35.439193978,Medium,DevOps,Hardware,Closed
TCK-6481,2025-04-24 21:58:09.828982,2025-04-25 10:11:14.244895062,Medium,Finance,Network,Closed
TCK-6482,2025-04-24 21:58:09.828982,2025-04-25 06:36:46.435415816,Medium,DevOps,Network,Resolved
TCK-6483,2025-04-24 23:28:53.573357,2025-04-25 03:10:10.851641721,Low,IT Support,Access Control,Resolved
TCK-6484,2025-04-24 23:59:08.154815,2025-04-25 07:53:15.057689239,High,Finance,Network,Closed
TCK-6485,2025-04-25 00:29:22.736273,2025-04-25 07:54:08.746490048,Low,Operations,Hardware,Closed
TCK-6486,2025-04-25 00:59:37.317731,2025-04-25 13:26:38.156282103,High,IT Support,Network,Closed
TCK-6487,2025-04-25 02:00:06.480648,2025-04-25 22:12:53.546857267,High,DevOps,Software,Closed
TCK-6488,2025-04-25 02:00:06.480648,2025-04-27 16:05:27.219171828,Low,IT Support,Access Control,Closed
TCK-6489,2025-04-25 02:30:21.062106,2025-04-25 05:18:28.843936560,High,DevOps,Access Control,Closed
TCK-6490,2025-04-25 02:30:21.062106,2025-04-26 15:39:09.011681326,High,DevOps,Network,Closed
TCK-6491,2025-04-25 03:30:50.225022,2025-04-25 09:31:54.403816297,High,Operations,Access Control,Closed
TCK-6492,2025-04-25 03:30:50.225022,2025-04-25 19:37:23.111811604,Medium,DevOps,Access Control,Closed
TCK-6493,2025-04-25 05:31:48.550855,2025-04-25 19:46:23.665490005,Low,HR,Network,Resolved
TCK-6494,2025-04-25 05:31:48.550855,2025-04-25 20:11:00.227187818,Critical,IT Support,Hardware,Resolved
TCK-6495,2025-04-25 07:02:32.295229,2025-04-26 06:10:22.449096257,High,DevOps,Network,Closed
TCK-6496,2025-04-25 07:02:32.295229,2025-04-25 15:41:45.710998892,Low,HR,Software,Resolved
TCK-6497,2025-04-25 07:02:32.295229,2025-04-25 13:57:37.512487079,Critical,DevOps,Email,Resolved
TCK-6498,2025-04-25 07:32:46.876687,2025-04-26 18:02:16.505302284,Critical,IT Support,Hardware,Closed
TCK-6499,2025-04-25 08:33:16.039603,2025-04-25 13:01:44.231820165,Medium,Operations,Network,Closed
TCK-6500,2025-04-25 08:33:16.039603,2025-04-25 12:07:55.106298263,Low,HR,Hardware,Closed
TCK-6501,2025-04-25 08:33:16.039603,2025-04-25 08:50:15.376974955,Medium,Operations,Email,Closed
TCK-6502,2025-04-25 09:33:45.202520,2025-04-25 13:49:07.419825217,Critical,DevOps,Access Control,Resolved
TCK-6503,2025-04-25 10:03:59.783978,2025-04-25 23:13:23.032688031,Low,IT Support,Access Control,Closed
TCK-6504,2025-04-25 10:03:59.783978,2025-04-25 23:59:09.134847523,Medium,Finance,Email,Closed
TCK-6505,2025-04-25 10:34:14.365436,2025-04-25 15:51:19.224159214,High,Operations,Access Control,Closed
TCK-6506,2025-04-25 11:04:28.946894,2025-04-25 12:25:30.180148303,Low,DevOps,Hardware,Closed
TCK-6507,2025-04-25 11:04:28.946894,2025-04-26 11:38:46.395488296,Medium,HR,Access Control,Resolved
TCK-6508,2025-04-25 11:04:28.946894,2025-04-26 12:36:41.723772428,Low,Operations,Email,Closed
TCK-6509,2025-04-25 11:34:43.528352,2025-04-30 02:01:35.036496315,Medium,IT Support,Email,Resolved
TCK-6510,2025-04-25 12:04:58.109810,2025-04-27 05:32:04.788376179,Medium,HR,Email,Closed
TCK-6511,2025-04-25 13:05:27.272727,2025-04-27 11:58:20.767957846,Low,DevOps,Software,Resolved
TCK-6512,2025-04-25 13:05:27.272727,2025-04-26 17:53:59.486708178,High,IT Support,Hardware,Resolved
TCK-6513,2025-04-25 13:35:41.854185,2025-04-26 06:47:58.919623293,Medium,Finance,Email,Resolved
TCK-6514,2025-04-25 14:36:11.017101,2025-04-25 17:04:46.988377245,Medium,DevOps,Hardware,Closed
TCK-6515,2025-04-25 17:07:23.924392,2025-04-26 10:38:59.052998929,High,Finance,Software,Resolved
TCK-6516,2025-04-25 17:37:38.505850,2025-04-25 18:39:49.842511957,Low,IT Support,Hardware,Closed
TCK-6517,2025-04-25 17:37:38.505850,2025-04-27 08:36:18.208276857,Low,Finance,Network,Closed
TCK-6518,2025-04-25 17:37:38.505850,2025-04-26 05:27:40.305764350,Low,Finance,Software,Closed
TCK-6519,2025-04-25 17:37:38.505850,2025-04-26 15:08:52.361614319,Medium,Finance,Software,Resolved
TCK-6520,2025-04-25 17:37:38.505850,2025-04-25 18:35:35.533815899,High,DevOps,Access Control,Closed
TCK-6521,2025-04-25 19:38:36.831683,2025-04-26 09:23:50.698527566,High,IT Support,Email,Resolved
TCK-6522,2025-04-25 20:08:51.413141,2025-04-26 02:36:01.009722477,High,DevOps,Software,Closed
TCK-6523,2025-04-25 20:08:51.413141,2025-04-26 02:11:07.170460032,High,DevOps,Hardware,Closed
TCK-6524,2025-04-25 20:39:05.994599,2025-04-26 05:32:19.854545888,Low,DevOps,Network,Closed
TCK-6525,2025-04-25 21:09:20.576057,2025-04-25 21:10:02.026375103,Medium,Finance,Hardware,Closed
TCK-6526,2025-04-25 21:39:35.157515,2025-04-26 08:58:28.295778382,Low,HR,Hardware,Closed
TCK-6527,2025-04-25 22:09:49.738973,2025-04-26 10:09:47.694685229,Low,HR,Network,Closed
TCK-6528,2025-04-25 23:40:33.483348,2025-04-27 11:28:23.213273665,Medium,DevOps,Access Control,Closed
TCK-6529,2025-04-26 00:10:48.064806,2025-04-26 10:53:34.424674707,Medium,HR,Email,Resolved
TCK-6530,2025-04-26 00:10:48.064806,2025-04-26 08:18:48.547947292,Medium,IT Support,Software,Closed
TCK-6531,2025-04-26 02:11:46.390639,2025-04-30 00:40:39.368957857,Low,Finance,Email,Closed
TCK-6532,2025-04-26 02:42:00.972097,2025-04-26 17:56:33.336300075,Medium,DevOps,Access Control,Closed
TCK-6533,2025-04-26 02:42:00.972097,2025-04-26 14:13:01.376149255,Low,IT Support,Network,Closed
TCK-6534,2025-04-26 03:12:15.553555,2025-04-26 15:32:06.904143347,Medium,Operations,Email,Resolved
TCK-6535,2025-04-26 04:12:44.716471,2025-04-27 10:01:41.477886746,Medium,IT Support,Hardware,Resolved
